is_interactive,	number_of_scripts,	number_of_completed_tutorials,	author_name,	join_date,	features,	activedays,	receivedpositivereviews,	subscribers,	score,	
1,	3,	1,	Stef van Egmond,	2013-12-10 23:06:18,	67,	5,	0,	0,	20,
1,	3,	1,	tommy s22,	2013-12-15 02:16:17,	64,	2,	0,	0,	17,
1,	3,	1,	User323607,	2013-12-15 15:24:37,	46,	1,	0,	0,	14,
1,	3,	1,	MuraTekin,	2013-12-10 12:52:25,	20,	2,	0,	0,	13,
1,	3,	1,	Anthony Pirounakis,	2013-12-13 06:41:08,	59,	2,	0,	0,	16,
1,	3,	1,	User887319,	2013-12-14 20:58:13,	52,	2,	0,	0,	16,
1,	3,	1,	IDidNot69,	2013-12-14 21:01:21,	52,	2,	0,	0,	16,
1,	3,	1,	User16476,	2013-12-13 05:13:23,	60,	2,	0,	0,	17,
1,	3,	1,	Aakash Ganji,	2013-12-13 02:54:15,	64,	6,	1,	0,	22,
1,	3,	1,	abazabba,	2013-12-13 18:46:48,	60,	11,	0,	0,	25,
1,	3,	1,	Andreas Mueller,	2013-12-12 19:21:29,	52,	10,	0,	0,	24,
1,	3,	1,	idokamaroq,	2013-04-04 00:52:15,	52,	8,	0,	0,	22,
1,	3,	1,	michele pritzker,	2013-12-13 23:09:44,	65,	2,	0,	0,	17,
1,	3,	1,	Kirk Webber,	2013-12-12 16:29:45,	53,	4,	0,	0,	18,
1,	3,	1,	Joran Dob,	2013-12-12 15:31:22,	52,	3,	0,	0,	17,
1,	3,	1,	Paula L.B.0,	2013-12-13 15:42:23,	61,	1,	0,	0,	16,
1,	3,	1,	stm201406,	2013-12-10 23:06:46,	52,	4,	0,	0,	18,
1,	3,	1,	User636771,	2013-12-13 14:36:34,	48,	1,	0,	0,	14,
1,	3,	1,	Bilal Djaghout,	2013-12-13 16:38:04,	52,	1,	0,	0,	15,
1,	3,	1,	User749290,	2013-12-10 11:11:26,	62,	5,	0,	0,	20,
1,	3,	1,	Scott Wilson,	2013-12-13 00:48:57,	65,	2,	0,	0,	17,
1,	3,	1,	JOSEPH CASTELLANOS,	2013-12-12 21:12:42,	52,	2,	0,	0,	16,
1,	3,	1,	Catalina Murphy,	2013-12-11 04:09:41,	57,	3,	0,	0,	17,
1,	3,	1,	Catherine Hannafin,	2013-12-11 20:33:33,	52,	2,	0,	0,	16,
1,	3,	1,	User549311,	2013-12-12 15:15:25,	52,	3,	0,	0,	17,
1,	3,	1,	Roma Roman,	2013-12-12 11:46:54,	60,	1,	0,	0,	16,
1,	3,	1,	Britney Stuart,	2013-12-12 05:29:45,	53,	3,	0,	0,	17,
1,	3,	1,	Noah Arnold,	2013-12-12 05:05:06,	60,	1,	0,	0,	16,
1,	3,	1,	Evan Borchardt,	2013-12-11 03:05:48,	67,	2,	0,	0,	17,
1,	3,	1,	Gavin Fuentes,	2013-12-11 16:02:48,	53,	7,	0,	0,	21,
1,	3,	1,	Drogan Slayer,	2013-12-12 00:52:05,	58,	2,	0,	0,	16,
1,	3,	1,	Thien Le6,	2013-12-10 18:21:09,	61,	3,	0,	0,	18,
1,	3,	1,	Fernando Martinez,	2013-12-11 02:13:09,	30,	1,	0,	0,	13,
1,	3,	1,	Jack Wauchope,	2013-12-11 15:19:09,	62,	4,	0,	0,	19,
1,	3,	1,	Callium Savage,	2013-12-06 12:08:44,	48,	5,	0,	0,	18,
1,	3,	1,	Charlie Arellanes,	2013-12-11 17:51:14,	67,	2,	0,	0,	17,
1,	3,	1,	User005384,	2013-12-10 19:48:39,	65,	2,	0,	0,	17,
1,	3,	1,	Aidan K.80,	2013-12-11 17:05:00,	62,	1,	0,	0,	16,
1,	3,	1,	Jacob Curtis,	2013-12-09 15:32:07,	55,	5,	0,	0,	19,
1,	3,	1,	NarwhalSpeak,	2013-12-10 21:44:33,	57,	3,	0,	0,	17,
1,	3,	1,	User431308,	2013-12-10 17:27:08,	52,	2,	0,	0,	16,
1,	3,	1,	beulah Waritimi,	2013-12-11 10:17:14,	71,	1,	0,	0,	17,
1,	3,	1,	User717069,	2013-08-18 17:00:32,	50,	7,	0,	0,	21,
1,	3,	1,	User357231,	2013-11-15 17:37:10,	32,	8,	0,	0,	20,
1,	3,	1,	Petar Zelenovic,	2013-12-10 18:05:22,	52,	1,	0,	0,	15,
1,	3,	1,	User493130,	2013-12-08 21:28:33,	67,	6,	0,	0,	21,
1,	3,	1,	User07375,	2013-12-09 15:36:23,	71,	2,	0,	0,	18,
1,	3,	1,	Helene Risan Bolme,	2013-12-09 10:15:25,	53,	4,	0,	0,	18,
1,	3,	1,	User4867123,	2013-12-10 03:41:25,	19,	3,	0,	0,	13,
1,	3,	1,	User01495,	2013-12-10 02:12:49,	57,	1,	0,	0,	15,
1,	3,	1,	Michael Tinsley,	2013-12-09 23:05:32,	52,	1,	0,	0,	15,
1,	3,	1,	Tyler Peters,	2013-12-09 22:12:51,	62,	1,	0,	0,	16,
1,	3,	1,	Andrea Keightley9,	2013-12-09 21:59:12,	57,	10,	0,	0,	24,
1,	3,	1,	Affan Mehmood,	2013-12-06 16:39:45,	64,	2,	1,	0,	18,
1,	3,	1,	User58542,	2013-12-08 13:23:55,	34,	1,	0,	0,	13,
1,	3,	1,	UrbanFire13,	2013-12-08 01:21:58,	65,	1,	0,	0,	16,
1,	3,	1,	User078899,	2013-12-07 12:37:44,	52,	4,	0,	0,	18,
1,	3,	1,	User16567,	2013-12-07 18:50:13,	57,	4,	0,	0,	18,
1,	3,	1,	Karokh Saman,	2013-12-07 11:16:14,	52,	1,	0,	0,	15,
1,	3,	1,	User154957,	2013-12-07 04:33:04,	67,	1,	0,	0,	16,
1,	3,	1,	Bryony Lancaster,	2013-12-03 12:31:19,	65,	4,	1,	0,	20,
1,	3,	1,	ChibiKira,	2013-12-03 22:35:17,	49,	2,	0,	0,	15,
1,	3,	1,	Emily Parish,	2013-12-03 10:22:27,	52,	3,	1,	0,	18,
1,	3,	1,	User193138,	2013-11-29 21:07:10,	59,	2,	1,	0,	17,
1,	3,	1,	Victor Tham,	2013-05-08 07:58:42,	174,	37,	0,	0,	38,
1,	3,	1,	User989069,	2013-11-24 14:50:50,	46,	11,	0,	0,	23,
1,	3,	1,	Atasian Seded,	2013-11-27 10:47:27,	65,	3,	0,	0,	18,
1,	3,	1,	harpreet sidhu,	2013-09-11 12:17:56,	65,	16,	2,	4,	31,
1,	3,	1,	LRPSoft_Apps,	2013-10-29 09:27:19,	49,	11,	1,	0,	24,
1,	3,	1,	Alexandru Serban,	2013-10-17 14:41:56,	54,	6,	0,	0,	20,
1,	3,	1,	YELLOPHANT,	2013-10-21 19:13:12,	42,	30,	0,	0,	25,
1,	3,	1,	User164519,	2013-11-16 03:28:32,	49,	3,	0,	0,	16,
1,	3,	1,	Zoey Fairns,	2013-08-28 14:46:08,	53,	9,	0,	0,	23,
1,	3,	1,	Sarah Mckee,	2013-08-28 14:46:50,	54,	11,	0,	0,	24,
1,	3,	1,	User109573,	2013-08-16 19:31:24,	33,	59,	0,	0,	26,
1,	3,	1,	Will B-D11,	2013-06-07 06:28:07,	34,	6,	0,	0,	18,
1,	3,	1,	User841694,	2013-10-27 16:18:27,	22,	2,	0,	0,	13,
1,	3,	1,	User615523,	2013-11-08 15:27:27,	50,	7,	0,	0,	21,
1,	3,	1,	User285389,	2013-09-04 12:31:31,	38,	7,	0,	0,	19,
1,	3,	1,	Hakim Defend,	2013-10-14 23:09:20,	13,	4,	0,	0,	14,
1,	3,	1,	matthew hernandez8,	2013-10-04 18:19:35,	30,	11,	0,	0,	22,
1,	3,	1,	Chad J Edwards,	2013-10-05 21:29:10,	75,	22,	1,	0,	28,
1,	3,	1,	James Walmsley69,	2013-10-10 11:03:13,	42,	6,	0,	0,	19,
1,	3,	1,	Samuel Thornton,	2013-10-10 11:02:48,	48,	3,	0,	0,	16,
1,	3,	1,	celine kogane,	2013-10-19 22:11:13,	36,	3,	0,	0,	15,
1,	3,	1,	User316486,	2013-10-05 23:55:00,	73,	7,	0,	0,	23,
1,	3,	1,	sizaak99,	2013-06-25 22:51:00,	89,	55,	1,	0,	32,
1,	3,	1,	User708359,	2013-09-18 16:10:00,	40,	5,	0,	0,	18,
1,	3,	1,	JAmila07,	2013-09-11 17:31:25,	21,	16,	0,	0,	21,
1,	3,	1,	Giovanni Augusto,	2013-09-20 05:16:10,	3,	1,	0,	0,	4,
1,	3,	1,	User53654,	2013-09-13 23:02:41,	75,	13,	0,	0,	26,
1,	3,	1,	Distortion,	2013-04-17 03:38:11,	120,	19,	5,	0,	36,
1,	3,	1,	Michael Martins,	2013-04-12 19:19:52,	99,	43,	0,	0,	31,
1,	3,	1,	User065923,	2013-05-03 07:18:22,	72,	50,	0,	0,	30,
1,	3,	1,	Reinhard Schüll,	2013-05-21 17:00:08,	61,	8,	0,	0,	23,
1,	3,	1,	User058843,	2013-05-23 23:21:16,	20,	2,	0,	0,	13,
1,	3,	1,	Riza Aka McGangBang,	2013-04-15 14:20:16,	87,	37,	0,	0,	29,
1,	3,	1,	User38222,	2013-03-04 00:10:40,	85,	30,	0,	0,	29,
1,	3,	1,	none unknown,	2013-04-10 05:02:12,	74,	17,	7,	0,	33,
1,	3,	1,	mark zurit,	2013-05-14 01:34:39,	15,	2,	0,	0,	12,
1,	3,	1,	LINGESKUMAR,	2013-05-05 05:09:02,	0,	16,	0,	0,	10,
1,	3,	1,	JeffreySmith94,	2012-10-30 01:21:36,	55,	17,	0,	0,	24,
1,	3,	1,	User0612480,	2013-05-03 19:28:43,	0,	4,	0,	0,	4,
1,	3,	1,	User91945,	2013-04-15 19:14:06,	35,	27,	0,	0,	23,
1,	3,	1,	friends77,	2013-03-08 01:06:45,	78,	40,	0,	0,	29,
1,	3,	1,	kingkong,	2013-05-03 20:08:29,	124,	50,	0,	0,	35,
1,	3,	1,	rob brown,	2013-04-27 01:54:55,	88,	34,	0,	0,	29,
1,	3,	1,	SixMoe666,	2013-04-21 18:37:32,	57,	29,	0,	0,	25,
1,	3,	1,	Max Leibman,	2013-04-07 01:33:40,	206,	172,	4,	0,	59,
1,	3,	1,	ThatFicocelliGuy,	2013-03-23 14:19:08,	113,	14,	0,	0,	30,
1,	3,	1,	User281171,	2013-03-09 19:19:14,	13,	2,	0,	0,	12,
1,	3,	1,	Jonah Back,	2013-03-01 23:46:42,	18,	3,	0,	0,	13,
1,	3,	1,	Gabriel Medeiros,	2011-11-03 19:43:55,	71,	12,	1,	1,	28,
1,	3,	1,	Chetan Bhadane,	2012-03-28 06:26:35,	40,	29,	0,	0,	24,
1,	3,	1,	Vasily V. F.,	2013-02-19 22:04:39,	16,	39,	0,	0,	22,
1,	3,	1,	Waldenor Júnior Santos,	2013-02-08 14:37:24,	40,	1,	0,	0,	14,
1,	3,	1,	Slim_Soltani_Dridi,	2012-11-16 20:55:04,	71,	51,	0,	0,	30,
1,	3,	1,	[PL] Mierzej,	2012-12-09 14:48:14,	26,	13,	0,	0,	21,
1,	3,	1,	Yi Shang9,	2013-01-11 19:08:28,	85,	3,	0,	0,	20,
1,	3,	1,	2460niku ,	2012-12-10 05:43:48,	8,	14,	0,	0,	18,
1,	3,	1,	Briseida Machado Ochoa,	2012-10-26 17:16:01,	67,	8,	0,	0,	23,
1,	3,	1,	User60631,	2012-10-09 03:33:34,	95,	16,	4,	0,	32,
1,	3,	1,	hzhang49,	2012-10-20 03:14:19,	77,	8,	0,	0,	24,
1,	3,	1,	mhuang14,	2012-09-22 08:09:59,	106,	14,	2,	0,	31,
1,	3,	1,	Akshay Rajvanshi1992,	2012-11-12 16:06:18,	31,	29,	26,	0,	34,
1,	3,	1,	DertAnimator2,	2012-10-18 20:42:22,	108,	4,	4,	0,	27,
1,	3,	1,	User1370,	2012-10-24 07:47:31,	1,	1,	0,	0,	2,
1,	3,	1,	User564919,	2012-09-23 21:15:36,	5,	3,	0,	0,	8,
1,	3,	1,	User93792,	2012-05-25 17:28:45,	3,	4,	3,	0,	10,
1,	3,	1,	User182209,	2012-08-13 18:48:48,	5,	7,	0,	0,	12,
1,	3,	1,	voyager08,	2012-06-02 10:22:21,	155,	33,	2,	0,	38,
1,	3,	1,	Verstrahlt,	2012-03-22 21:29:24,	4,	15,	8,	0,	22,
1,	3,	1,	User1270,	2012-04-03 22:50:35,	2,	10,	0,	0,	12,
1,	3,	1,	MauDuke2,	2012-01-27 17:31:33,	121,	106,	0,	0,	40,
1,	3,	1,	User53207,	2012-05-12 10:18:28,	2,	2,	2,	0,	6,
1,	3,	1,	User06069,	2012-04-01 13:27:24,	33,	6,	0,	0,	18,
1,	3,	1,	Mustafa Akdeniz,	2012-04-18 00:07:57,	2,	2,	0,	0,	4,
1,	3,	1,	User55279,	2012-02-14 18:36:35,	113,	10,	2,	0,	32,
1,	3,	1,	User16141,	2012-03-15 09:04:42,	0,	3,	0,	0,	3,
1,	3,	1,	ShootinUgli,	2012-01-20 05:17:00,	24,	10,	0,	0,	21,
1,	3,	1,	User016304,	2012-02-23 10:24:59,	2,	4,	0,	0,	6,
1,	3,	1,	Ale Yaciuk,	2012-02-13 13:58:28,	73,	4,	1,	0,	21,
1,	3,	1,	Destiny B,	2013-12-10 23:10:13,	39,	2,	0,	0,	14,
1,	3,	1,	Chris Frendo,	2013-12-13 17:26:23,	61,	6,	0,	0,	21,
1,	3,	1,	User1355357,	2013-12-09 20:32:16,	52,	3,	0,	0,	17,
1,	3,	1,	Andrew Hatch,	2013-12-12 18:13:35,	52,	1,	0,	0,	15,
1,	3,	1,	User841218,	2013-07-25 02:25:05,	93,	35,	0,	0,	30,
1,	3,	1,	O Trussell,	2013-07-16 19:54:28,	78,	7,	1,	0,	24,
1,	3,	1,	Xera Requiem,	2013-08-01 04:11:04,	67,	15,	1,	0,	26,
1,	3,	1,	User24525,	2013-08-31 12:10:08,	2,	3,	2,	0,	7,
1,	3,	1,	Júnior Santos,	2013-08-16 20:00:16,	0,	3,	0,	0,	3,
1,	3,	1,	User541445,	2013-08-21 18:21:18,	14,	2,	0,	0,	12,
1,	3,	1,	Nishant Mishra,	2013-08-03 09:54:21,	37,	4,	0,	0,	16,
1,	3,	1,	User160627,	2013-08-13 21:26:05,	2,	2,	0,	0,	4,
1,	3,	1,	navierstokes,	2013-06-27 20:26:51,	3,	17,	0,	0,	13,
1,	3,	1,	honzucha,	2013-06-26 01:57:51,	102,	57,	0,	0,	33,
1,	3,	1,	emppupeppu,	2013-07-10 17:01:46,	45,	7,	0,	0,	20,
1,	3,	1,	Ian Hamid,	2013-04-30 10:02:46,	99,	28,	0,	0,	29,
1,	3,	1,	Big Big Bigger,	2013-05-09 08:30:06,	124,	38,	0,	0,	33,
1,	3,	1,	Arifhaque,	2013-06-21 15:44:37,	3,	3,	1,	0,	7,
1,	3,	1,	ontha Verge,	2013-06-22 04:05:27,	6,	4,	0,	0,	10,
1,	3,	1,	User895311,	2013-06-17 09:57:42,	4,	2,	0,	0,	6,
1,	3,	1,	JoesleyTeodoro,	2013-05-25 20:01:34,	27,	9,	0,	0,	20,
1,	3,	1,	User1671991,	2013-03-05 19:59:00,	97,	58,	0,	0,	32,
1,	3,	1,	WillMease,	2013-06-05 19:20:24,	13,	10,	0,	0,	20,
1,	3,	1,	Annie Edwards,	2013-06-15 20:01:23,	1,	1,	0,	0,	2,
1,	3,	1,	DigiGirlz Group 6,	2013-06-11 01:50:45,	4,	3,	0,	0,	7,
1,	3,	1,	DigiGirlz Group 1,	2013-06-12 17:43:27,	6,	1,	0,	0,	7,
1,	3,	1,	Jasper P. Luong,	2013-06-02 03:55:32,	0,	4,	0,	0,	4,
1,	3,	1,	Wynn Kwan,	2013-06-02 02:36:40,	0,	1,	0,	0,	1,
1,	2,	1,	Dayvon Burke,	2014-01-09 17:31:14,	30,	1,	0,	0,	13,
1,	2,	1,	Oliver Izzet,	2013-12-12 13:26:06,	20,	2,	0,	0,	13,
1,	2,	1,	User569053,	2014-01-09 13:07:42,	30,	1,	0,	0,	13,
1,	2,	1,	User456907,	2014-01-09 08:13:43,	30,	1,	0,	0,	13,
1,	2,	1,	User760558,	2014-01-09 02:04:55,	21,	1,	0,	0,	12,
1,	2,	1,	User2264990,	2013-11-12 22:48:03,	26,	8,	0,	0,	19,
1,	2,	1,	User14731,	2013-12-20 12:00:53,	45,	2,	0,	0,	15,
1,	2,	1,	Angelica Jones,	2014-01-08 19:32:11,	30,	1,	0,	0,	13,
1,	2,	1,	Arielle Burnett,	2014-01-08 19:49:46,	18,	1,	0,	0,	11,
1,	2,	1,	Alex Sanin,	2014-01-08 05:17:07,	48,	2,	0,	0,	15,
1,	2,	1,	Deanna Griffin,	2014-01-08 17:24:50,	30,	1,	0,	0,	13,
1,	2,	1,	Tejbir Nagra,	2013-11-27 16:05:47,	77,	26,	0,	0,	27,
1,	2,	1,	Adrian Schjelderup Olaisen Brattsti,	2014-01-08 12:57:26,	57,	1,	0,	0,	15,
1,	2,	1,	Christian Salomonsen,	2014-01-08 12:50:05,	57,	1,	0,	0,	15,
1,	2,	1,	User66977,	2014-01-08 03:26:01,	26,	1,	0,	0,	12,
1,	2,	1,	Aidan  Gitschlag,	2014-01-07 23:42:08,	32,	1,	0,	0,	13,
1,	2,	1,	User63227,	2013-12-12 18:16:55,	40,	3,	0,	0,	16,
1,	2,	1,	Santa401,	2013-11-28 08:46:11,	33,	11,	0,	0,	22,
1,	2,	1,	User396131,	2013-12-30 12:39:38,	48,	5,	0,	0,	18,
1,	2,	1,	erogov_n21,	2014-01-06 12:23:50,	30,	3,	0,	0,	15,
1,	2,	1,	Bailey Sabhlok,	2014-01-05 19:51:50,	30,	3,	0,	0,	15,
1,	2,	1,	Nathan Luu,	2013-12-30 22:36:27,	30,	2,	0,	0,	14,
1,	2,	1,	User658374,	2012-12-21 19:18:19,	159,	51,	1,	0,	39,
1,	2,	2,	Anika Chimni1,	2014-01-05 21:48:13,	25,	2,	0,	0,	13,
1,	2,	1,	User533121,	2014-01-05 17:16:50,	48,	1,	0,	0,	14,
1,	2,	1,	Reed Sweyer,	2014-01-05 05:54:33,	53,	1,	0,	0,	15,
1,	2,	1,	Jpam Oud5,	2014-01-05 14:07:33,	41,	1,	0,	0,	14,
1,	2,	1,	User859682,	2014-01-05 02:21:10,	52,	5,	0,	0,	19,
1,	2,	1,	Laura Jeffcoat,	2014-01-04 19:23:44,	53,	2,	0,	0,	16,
1,	2,	1,	johnwilsonapp,	2014-01-04 18:01:29,	30,	1,	0,	0,	13,
1,	2,	1,	Indrajith Ram,	2014-01-04 09:36:51,	30,	1,	0,	0,	13,
1,	2,	1,	Achu Jose,	2013-12-28 12:22:21,	27,	4,	0,	0,	15,
1,	2,	1,	Mustafa Abut,	2013-05-14 15:08:58,	48,	3,	0,	0,	16,
1,	2,	1,	glasgowprofs,	2013-12-26 19:28:25,	56,	13,	0,	0,	24,
1,	2,	1,	User34564,	2014-01-03 02:28:22,	30,	1,	0,	0,	13,
1,	2,	1,	Kristaps Anspoks,	2014-01-02 22:01:57,	48,	1,	0,	0,	14,
1,	2,	1,	User741099,	2013-12-11 01:04:38,	60,	6,	0,	0,	21,
1,	2,	1,	Anthony Casey,	2014-01-01 12:40:20,	48,	2,	0,	0,	15,
1,	2,	1,	User54507,	2013-12-31 23:51:08,	48,	5,	0,	0,	18,
1,	2,	1,	ruhollah sadeghzade,	2013-12-29 14:22:06,	48,	2,	0,	0,	15,
1,	2,	1,	Ben Ben41,	2013-12-29 05:26:30,	48,	3,	0,	0,	16,
1,	2,	2,	User27857,	2013-12-26 14:36:10,	8,	3,	0,	0,	11,
1,	2,	1,	User940900,	2013-09-29 11:11:02,	53,	3,	0,	0,	17,
1,	2,	1,	Tommy Mchone,	2013-12-17 18:47:33,	30,	3,	0,	0,	15,
1,	2,	1,	Bran Tang,	2013-12-27 15:42:07,	48,	3,	0,	0,	16,
1,	2,	1,	Fearless,	2013-12-30 23:02:50,	48,	1,	0,	0,	14,
1,	2,	1,	Thomas La Mendola,	2013-12-27 19:50:58,	57,	3,	0,	0,	17,
1,	2,	1,	User904649,	2013-09-12 17:34:38,	30,	11,	0,	0,	22,
1,	2,	1,	User7131191,	2013-12-24 14:57:09,	48,	2,	0,	0,	15,
1,	2,	1,	Argent Metaliaj,	2013-12-30 14:31:04,	48,	3,	0,	0,	16,
1,	2,	1,	ZiaDeZire ,	2013-10-16 10:47:21,	24,	12,	0,	0,	21,
1,	2,	1,	Padmaj P Kumar,	2013-12-28 15:06:08,	30,	2,	0,	0,	14,
1,	2,	1,	User695451,	2013-12-27 10:07:09,	30,	2,	0,	0,	14,
1,	2,	1,	yrc acs84,	2013-12-28 00:14:23,	29,	5,	0,	0,	16,
1,	2,	1,	User59596,	2013-12-26 22:31:02,	30,	2,	0,	0,	14,
1,	2,	1,	User57365,	2013-12-26 18:43:02,	30,	1,	0,	0,	13,
1,	2,	2,	User19959,	2013-12-26 15:19:34,	25,	4,	0,	0,	15,
1,	2,	1,	User7755,	2011-12-04 08:38:05,	30,	7,	0,	0,	19,
1,	2,	1,	Jesus Espinal,	2013-12-24 18:56:52,	19,	2,	0,	0,	12,
1,	2,	1,	MindMiner123,	2013-12-23 01:23:57,	53,	4,	0,	0,	18,
1,	2,	1,	User33357,	2013-12-20 12:22:58,	49,	2,	0,	0,	15,
1,	2,	1,	User2031,	2011-08-16 21:22:43,	51,	3,	0,	0,	17,
1,	2,	1,	SzvaSoftware,	2013-12-23 00:08:28,	33,	2,	0,	0,	14,
1,	2,	1,	MuChian Lee,	2013-12-22 23:26:53,	57,	1,	0,	0,	15,
1,	2,	1,	MSkjel98,	2013-10-10 23:51:34,	52,	20,	0,	0,	25,
1,	2,	1,	User69683,	2013-12-22 19:19:07,	27,	2,	0,	0,	13,
1,	2,	1,	User919116,	2013-12-19 05:56:30,	48,	3,	0,	0,	16,
1,	2,	1,	Zulfi Syed,	2013-12-21 03:34:02,	48,	1,	0,	0,	14,
1,	2,	1,	Vasudha Iyer,	2013-12-21 01:25:59,	53,	1,	0,	0,	15,
1,	2,	1,	User983804,	2013-12-21 00:21:15,	57,	19,	0,	0,	24,
1,	2,	1,	Maxime B7,	2013-12-20 23:38:09,	25,	2,	0,	0,	13,
1,	2,	1,	Pranav Padmanabha,	2013-12-20 23:43:45,	40,	1,	0,	0,	14,
1,	2,	1,	Charles Jin,	2013-12-20 23:46:43,	21,	3,	0,	0,	14,
1,	2,	1,	Larry Lepore,	2013-12-16 18:59:57,	36,	8,	0,	0,	20,
1,	2,	1,	User753972,	2013-07-05 20:46:35,	30,	4,	0,	0,	16,
1,	2,	1,	jacob jahshan,	2013-12-20 16:29:06,	48,	1,	0,	0,	14,
1,	2,	1,	User911805,	2013-12-18 15:21:38,	48,	3,	0,	0,	16,
1,	2,	1,	User39870,	2013-12-19 12:17:39,	24,	1,	0,	0,	12,
1,	2,	1,	Precious Williams,	2013-12-19 20:16:17,	48,	1,	0,	0,	14,
1,	2,	1,	Ammar Altay,	2013-12-19 19:58:41,	30,	1,	0,	0,	13,
1,	2,	1,	User529819,	2013-08-26 02:58:42,	30,	6,	0,	0,	18,
1,	2,	1,	apex predator ,	2013-12-17 18:31:58,	48,	8,	0,	0,	21,
1,	2,	1,	User952929,	2013-12-19 12:11:56,	48,	1,	0,	0,	14,
1,	2,	1,	Naincy Gupta,	2013-12-13 18:27:29,	30,	4,	0,	0,	16,
1,	2,	1,	Neuza Barbosa Athus,	2013-12-18 18:31:17,	33,	2,	0,	0,	14,
1,	2,	1,	Rica Garcia,	2013-12-09 17:20:43,	47,	3,	0,	0,	16,
1,	2,	1,	Deepak Patel,	2013-12-17 18:06:14,	48,	2,	0,	0,	15,
1,	2,	1,	JARETT SUTULA,	2013-12-18 01:57:03,	45,	6,	0,	0,	19,
1,	2,	1,	Garrett Kyle,	2013-12-17 16:05:57,	48,	3,	0,	0,	16,
1,	2,	1,	User944591,	2013-12-17 15:10:50,	30,	3,	0,	0,	15,
1,	2,	1,	Jord Jamison,	2013-12-17 18:27:28,	52,	1,	0,	0,	15,
1,	2,	1,	Hugo Eaton Hart,	2013-12-03 15:51:03,	48,	4,	0,	0,	17,
1,	2,	1,	User135958,	2013-12-17 12:48:58,	48,	3,	0,	0,	16,
1,	2,	1,	Mohamed Ali,	2013-12-17 03:08:59,	48,	2,	0,	0,	15,
1,	2,	1,	Emmett Morrison,	2013-12-13 21:02:25,	57,	6,	1,	0,	21,
1,	2,	1,	Yarin Heffes,	2013-12-15 02:07:24,	15,	3,	0,	0,	13,
1,	2,	1,	Ellie Mitchell,	2013-12-12 22:29:48,	48,	6,	0,	0,	19,
1,	2,	1,	User11322,	2013-04-29 10:11:51,	29,	6,	0,	0,	17,
1,	2,	1,	Varun Jagannath (Student),	2013-12-09 22:28:37,	48,	2,	0,	0,	15,
1,	2,	1,	Vitaliy Drovovoz (Student),	2013-12-16 21:55:08,	48,	2,	0,	0,	15,
1,	2,	1,	Kyle Salzberg (Student),	2013-12-09 22:28:38,	50,	3,	0,	0,	17,
1,	2,	1,	Hady Ashoor ,	2013-12-16 09:02:41,	30,	2,	0,	0,	14,
1,	2,	1,	Theo Maribondo,	2013-12-16 16:40:43,	30,	3,	0,	0,	15,
1,	2,	1,	User14044,	2013-12-13 16:42:39,	30,	5,	0,	0,	17,
1,	2,	1,	Katie HANSFORD (Student),	2013-12-09 15:53:58,	48,	2,	0,	0,	15,
1,	2,	1,	Stephen Coniglio,	2013-12-13 15:56:34,	30,	5,	0,	0,	17,
1,	2,	1,	Arun Meena,	2013-12-16 12:04:58,	30,	2,	0,	0,	14,
1,	2,	1,	Lindsey Slone,	2013-12-16 14:27:46,	53,	1,	0,	0,	15,
1,	2,	1,	Madison Piotrowski,	2013-12-16 14:23:42,	53,	2,	0,	0,	16,
1,	2,	1,	Paul Casas,	2013-12-12 10:50:32,	48,	2,	0,	0,	15,
1,	2,	1,	Dominic Foster,	2013-12-16 10:18:02,	48,	2,	0,	0,	15,
1,	2,	1,	Rajashree Chivakula,	2013-12-16 03:46:19,	52,	2,	0,	0,	16,
1,	2,	1,	User59109,	2011-12-04 08:04:11,	20,	13,	0,	0,	21,
1,	2,	1,	jonah rice,	2013-12-10 00:08:00,	20,	8,	0,	0,	19,
1,	2,	1,	Alaina Keys,	2013-12-15 22:38:33,	53,	4,	0,	0,	18,
1,	2,	1,	Kate Higa,	2013-12-13 22:13:33,	45,	4,	0,	0,	17,
1,	2,	1,	Klayshaun Smith,	2013-12-15 17:40:23,	48,	2,	0,	0,	15,
1,	2,	1,	spencer man,	2013-12-13 01:13:12,	53,	2,	0,	0,	16,
1,	2,	1,	Denny Ahmad,	2013-12-08 15:12:20,	45,	3,	0,	0,	16,
1,	2,	1,	User90993,	2013-12-15 13:21:52,	30,	2,	0,	0,	14,
1,	2,	1,	Buntingboy79 .,	2013-12-13 19:22:45,	52,	12,	0,	0,	24,
1,	2,	1,	Cruzer89,	2013-12-15 05:53:02,	17,	3,	0,	0,	13,
1,	2,	1,	User76037,	2013-12-13 02:07:13,	53,	2,	0,	0,	16,
1,	2,	2,	Sima Manafi,	2013-12-14 17:31:06,	42,	2,	0,	0,	15,
1,	2,	2,	Julie Tapp,	2013-12-14 17:36:13,	42,	1,	0,	0,	14,
1,	2,	2,	Donna DeLap,	2013-12-14 17:42:00,	42,	1,	0,	0,	14,
1,	2,	1,	Lily Hofer,	2013-12-13 18:10:19,	48,	2,	0,	0,	15,
1,	2,	1,	User293330,	2013-12-14 00:33:22,	45,	2,	0,	0,	15,
1,	2,	1,	Saffron Scott,	2013-12-14 20:58:12,	52,	1,	0,	0,	15,
1,	2,	1,	Roberto M,	2013-12-10 23:17:27,	57,	5,	0,	0,	19,
1,	2,	1,	User32705,	2013-12-14 02:42:51,	48,	2,	0,	0,	15,
